code,name,first_date,last_date
058430,포항강판,2002-08-16,2008-04-08
058450,엔터파트너즈,2023-05-08,2024-06-26
058450,일야,2011-04-19,2023-05-04
058450,일야하이텍,2002-01-17,2011-04-18
058450,한주에이알티,2024-06-27,2026-02-20
058470,리노공업,2001-12-18,2026-02-20
058480,해원에스티,2002-01-15,2010-05-07
058530,슈펙스비앤피,2018-06-21,2021-12-22
058530,이큐스앤자루,2010-04-06,2017-04-14
058530,이큐스팜,2005-12-22,2010-04-05
058530,크레아플래닛,2017-04-17,2018-06-20
058530,파나케이아,2021-12-23,2024-06-24
058530,한송하이테크,2002-02-05,2005-12-21
058550,KTT텔레콤,2004-04-02,2005-10-20
058550,나온,2007-04-17,2008-02-18
058550,네오리소스,2008-02-19,2009-09-14
058550,비아이엔텍,2005-10-21,2006-11-29
058550,에어로텔레콤,2002-05-07,2004-04-01
058550,이나이더스,2006-11-30,2007-04-16
058610,에스피지,2002-07-23,2026-02-20
058630,엠게임,2008-12-19,2026-02-20
058650,세아홀딩스,2001-07-30,2026-02-20
058680,오브제,2002-06-11,2008-04-08
058690,TG인포넷,2003-12-29,2004-09-21
058690,퓨쳐인포넷,2004-09-22,2010-08-25
058730,다스코,2018-04-10,2026-02-20
058730,동아에스텍,2004-08-02,2018-04-09
058820,CMG제약,2013-04-16,2026-02-20
058820,스카이뉴팜,2006-05-26,2013-04-15
058820,피엠케이,2001-08-31,2006-05-25
058850,KTcs,2010-09-16,2026-02-20
058860,KTis,2019-04-19,2026-02-20
058860,케이티스,2010-12-17,2019-04-18
058900,모코코,2004-10-29,2009-04-22
058900,투미비티,2009-04-23,2010-10-11
058910,유리롱숏채권-MF,2001-08-06,2002-07-02
058970,엠로,2016-04-28,2026-02-20
059090,미코,2013-08-01,2026-02-20
059090,코미코,2002-01-15,2013-07-31
059100,아이컴포넌트,2008-12-16,2026-02-20
059120,아진엑스텍,2013-07-01,2026-02-20
059180,엔더블유시,2025-12-22,2026-02-20
059210,메타,2008-04-15,2008-04-21
059210,메타바이오메드,2008-04-22,2026-02-20
059270,해성에어로보틱스,2024-04-30,2026-02-20
059270,해성티피씨,2021-04-21,2024-04-29
059720,야호,2002-01-17,2009-05-26
060000,국민은행,2001-11-09,2008-10-09
060150,인선이엔티,2002-06-14,2026-02-20
060230,SC팅크그린,2009-04-17,2010-11-11
060230,보이스웨어,2002-06-25,2004-12-22
060230,소니드,2022-04-14,2025-10-29
060230,얍엑스,2021-09-10,2022-04-13
060230,에이치비엔터,2006-01-02,2007-12-21
060230,유니버셜씨엠,2007-12-24,2008-04-16
060230,이그잭스,2010-11-12,2021-09-09
060230,제이케이시냅스,2025-10-30,2026-02-20
060230,튜브미디어,2004-12-23,2005-12-29
060230,할리스이앤티,2008-04-17,2009-04-16
060240,디지탈온넷,2002-01-04,2009-04-02
060240,룽투코리아,2015-04-16,2024-07-15
060240,스타코링크,2024-07-16,2026-02-20
060240,아이넷스쿨,2009-04-03,2015-04-15
060250,NHN KCP,2023-04-20,2026-02-20
060250,NHN한국사이버결제,2016-04-15,2023-04-19
060250,시스네트,2002-01-08,2006-07-10
060250,한국사이버결제,2006-07-11,2016-04-14
060260,뉴보텍,2002-02-05,2026-02-20
060280,대원씨아이,2002-07-03,2006-04-11
060280,코암나노바이오,2006-04-18,2006-11-27
060280,코암바이오,2006-04-12,2006-04-17
060280,큐렉소,2006-11-28,2026-02-20
060300,뉴소프트기술,2002-01-10,2005-04-08
060300,레드로버,2010-07-19,2022-11-03
060300,인크루트,2005-04-11,2010-07-16
060310,3S,2002-10-04,2026-02-20
060310,삼에스코리아,2002-04-23,2002-10-02
060370,KT서브마린,2002-04-30,2023-08-29
060370,LS마린솔루션,2023-08-30,2026-02-20
060370,한국해저통신,2002-02-15,2002-04-29
060380,동양에스텍,2002-02-05,2026-02-20
060410,데이타게이트,2002-05-07,2005-03-28
060410,베스트플로우,2007-11-21,2008-08-22
060410,여리,2005-03-29,2007-11-20
060480,국일신동,2014-12-29,2026-02-20
060540,에스에이티,2006-11-28,2026-02-20
060550,우수씨엔에스,2002-02-28,2009-04-10
060560,HC홈센타,2025-07-24,2026-02-20
060560,동화씨엠테크,2002-07-11,2003-04-16
060560,에이치씨홈센타,2025-07-17,2025-07-23
060560,홈센타,2003-04-17,2016-09-22
060560,홈센타홀딩스,2016-09-23,2025-07-16
060570,드림어스컴퍼니,2019-04-11,2026-02-20
060570,레인콤,2003-12-19,2009-04-23
060570,아이리버,2009-04-24,2019-04-10
060580,마이차익안정-MF,2001-10-04,2002-09-13
060590,씨티씨바이오,2002-02-21,2026-02-20
060660,한도하이테크,2002-02-21,2008-05-02
060670,썬코리아전자,2003-06-17,2006-12-18
060670,썬트로닉스,2006-12-19,2009-04-17
060670,유퍼트,2009-04-20,2010-04-12
060720,KH바텍,2002-05-30,2026-02-20
060720,케이에이치,2002-05-21,2002-05-29
060750,제이콤,2002-04-11,2011-04-15
060840,태영텔스타,2002-02-07,2003-04-01
060850,영림원소프트랩,2020-08-12,2026-02-20
060900,DGP,2023-04-17,2025-11-27
060900,대한그린파워,2020-08-05,2023-04-14
060900,에어파크,2010-07-22,2014-04-25
060900,에이전트AI,2025-11-28,2026-02-20
060900,엘 에너지,2014-04-28,2015-07-10
060900,젠컴이앤아이,2006-05-24,2007-12-14
060900,케이알피앤이,2019-07-12,2020-08-04
060900,콤텔시스템,2002-09-17,2006-05-23
060900,트루맥스,2009-02-02,2010-07-21
060900,티티씨아이,2007-12-17,2009-01-30
060900,퍼시픽바이오,2015-07-13,2019-07-11
060910,I.S하이텍,2002-12-13,2009-06-09
060910,스멕스,2009-06-10,2012-03-22
060910,오리엔트프리젠,2012-03-23,2013-05-13
060910,프리젠,2013-05-14,2017-02-23
060980,HL홀딩스,2022-09-30,2026-02-20
060980,만도,2010-05-19,2014-10-02
060980,한라홀딩스,2014-10-06,2022-09-29
061040,알에프텍,2002-05-16,2026-02-20
061050,에스제이윈텍,2003-01-06,2008-04-04
061050,유라시아알앤티,2008-04-07,2009-04-20
061050,지앤디윈텍,2009-04-21,2012-01-19
061090,세나테크놀로지,2025-11-14,2026-02-20
061140,디지탈디바이,2004-10-29,2005-10-11
061140,디지탈디바이스,2005-10-12,2008-04-15
061140,엘앤피아너스,2008-04-16,2011-12-27
061250,화일약품,2002-04-18,2026-02-20
061460,한진피앤씨,2002-04-11,2017-09-28
061970,LB세미콘,2023-04-11,2026-02-20
061970,엘비세미콘,2011-01-31,2023-04-10
062040,산일전기,2024-07-29,2026-02-20
062580,인산가,2015-12-21,2018-09-10
062730,케너텍,2003-05-23,2009-12-22
062860,티엘아이,2006-07-25,2024-11-13
062970,피피아이,2019-12-26,2024-10-11
062970,한국첨단소재,2024-10-14,2026-02-20
063080,게임빌,2009-07-30,2021-12-15
063080,컴투스홀딩스,2021-12-16,2026-02-20
063160,종근당바이오,2001-12-11,2026-02-20
063170,서울옥션,2008-07-01,2026-02-20
063280,사이버패스,2006-07-04,2009-07-07
063350,팬택앤큐리텔,2003-09-17,2007-04-24
063440,SM Life Design,2018-05-31,2026-02-20
063440,에프엔씨애드컬쳐,2016-06-24,2018-05-30
063440,케이디미디어,2002-05-30,2016-06-23
063510,코오롱인터,2001-12-24,2006-07-20
063515,코오롱인터(1우),2001-12-24,2006-07-20
063570,NICE인프라,2025-04-25,2026-02-20
063570,한국전자금융,2006-07-14,2025-04-24
063680,미래프리미어,2001-12-14,2001-12-21
063680,미래프리미어MF,2001-12-24,2002-08-16
063760,이엘피,2015-04-28,2026-02-20
063840,닉스테크,2013-11-12,2016-04-11
064060,CTC,2008-01-15,2009-11-05
064060,EBSI,2006-10-02,2008-01-14
064060,사이노젠,2009-11-06,2010-04-12
064060,크린에어텍,2002-07-30,2006-09-29
064090,선광전자,2002-12-17,2006-04-10
064090,에프앤리퍼블릭,2017-07-03,2023-04-14
064090,웨스트라이즈,2023-04-17,2024-08-16
064090,인크레더블버즈,2024-08-19,2026-02-20
064090,한양하이타오,2015-08-20,2017-06-30
064090,휴바이론,2006-04-11,2015-08-19
064240,이엠테크닉스,2003-06-11,2004-04-08
064240,홈캐스트,2004-04-09,2026-02-20
064260,다날,2004-07-23,2026-02-20
064290,인텍플러스,2011-01-05,2026-02-20
064350,현대로템,2013-10-30,2026-02-20
064400,LG씨엔에스,2025-02-05,2026-02-20
064420,케이피케미칼,2002-06-21,2013-01-14
064480,브리지텍,2008-06-04,2026-02-20
064510,에코마이스터,2018-03-15,2022-01-13
064510,유네코,2022-01-14,2023-01-16
064520,바른전자,2002-12-04,2022-12-09
064520,테크엘,2022-12-12,2026-02-20
064550,바이오니아,2005-12-29,2026-02-20
064720,기가텔레콤,2003-07-04,2006-04-17
064720,모델라인,2006-04-18,2008-04-11
064760,티씨케이,2003-08-18,2026-02-20
064800,젬백스링크,2020-04-20,2024-07-03
064800,포니링크,2024-07-04,2026-02-20
064800,필링크,2002-08-22,2020-04-17
064820,소셜미디어99,2012-04-26,2015-04-24
064820,케이프,2007-05-29,2026-02-20
064850,에프앤가이드,2013-07-01,2026-02-20
064900,교보메리츠,2002-01-30,2006-12-27
064910,글로벌채권-MF,2002-01-28,2002-11-26
064960,S&T대우,2006-09-29,2012-04-02
064960,S&T모티브,2012-04-03,2021-03-11
064960,SNT모티브,2021-03-12,2026-02-20
064960,대우정밀,2002-03-11,2006-09-28
065060,지엔코,2002-05-28,2026-02-20
065130,탑엔지니어링,2003-01-29,2026-02-20
065150,DSEN,2023-04-19,2024-01-17
065150,MPK,2012-05-04,2017-04-18
065150,MP그룹,2017-04-19,2021-07-07
065150,대산F&B,2024-01-18,2026-02-20
065150,메모리앤테스팅,2007-07-18,2009-08-27
065150,미스터피자,2009-08-28,2012-05-03
065150,엠피대산,2021-07-08,2023-04-18
065160,에프티이앤이,2009-01-19,2019-05-02
065160,이앤이시스템,2002-07-30,2009-01-16
065170,넥스트BT,2015-04-28,2022-04-22
065170,렉스진,2002-11-19,2002-11-22
065170,렉스진바이오,2002-11-25,2008-08-20
065170,비엘팜텍,2022-04-25,2026-02-20
065170,엔알디,2008-08-21,2015-04-27
065180,세스넷,2005-07-04,2008-04-10
065180,아이젝,2008-04-11,2009-09-01
065180,아쿠아테크,2002-06-18,2005-07-01
065180,피에스앤지,2009-09-02,2014-11-05
065180,해피드림,2014-11-06,2015-04-30
065270,굿센,2006-08-09,2009-03-16
065270,디엠티,2002-10-23,2006-06-08
065270,바오밥,2006-06-09,2006-08-08
065270,플렉스컴,2009-03-17,2016-04-11
065310,JH코오스,2006-08-17,2012-05-30
065310,디테크놀로지,2011-04-13,2012-04-12
065310,정호코리아,2002-07-19,2006-08-16
065340,DM테크놀로지,2002-09-26,2010-02-08
065340,쓰리디월드,2010-02-09,2010-04-14
065350,신성델타테크,2004-08-06,2026-02-20
065370,위세아이텍,2018-04-02,2026-02-20
065410,지엔텍,2002-08-01,2007-07-25
065410,지엔텍홀딩스,2007-07-26,2010-05-04
065420,매일상선,2009-01-09,2010-11-17
065420,에스아이리소스,2010-11-18,2026-02-20
065420,엠아이,2007-04-12,2009-01-08
065420,엠아이자카텍,2002-08-22,2007-04-11
065440,소프텔,2003-01-28,2004-04-14
065440,소프텔레웨어,2004-04-16,2006-04-06
065440,이루온,2006-04-07,2026-02-20
065450,빅텍,2003-02-05,2026-02-20
065500,넥스텍,2010-04-16,2011-08-25
065500,대진공업,2002-09-19,2010-04-15
065500,오리엔트정공,2011-08-26,2026-02-20
065510,휴비츠,2003-10-31,2026-02-20
065530,와이어블,2021-04-13,2026-02-20
065530,전파기지국,2002-06-04,2021-04-12
065560,녹원씨아이,2017-09-20,2018-03-13
065560,녹원씨엔아이,2018-03-14,2024-07-26
065560,선도소프트,2004-04-16,2013-07-26
065560,캐드랜드,2003-07-01,2004-04-14
065560,큐브스,2013-07-29,2017-09-19
065570,삼영이엔씨,2003-01-21,2026-02-20
065610,폴리플러스,2002-12-06,2012-04-30
065620,샤인,2002-06-27,2014-06-19
065620,제낙스,2014-06-20,2021-08-06
065650,레전드테크,2005-01-20,2006-02-13
065650,메디프론,2006-02-14,2024-05-02
065650,명진아트,2003-01-21,2005-01-19
065650,하이퍼코퍼레이션,2024-05-03,2026-02-20
065660,안트로젠,2016-02-15,2026-02-20
065680,우주일렉트로,2004-01-02,2026-02-20
065690,대진디엠피,2002-07-16,2019-05-14
065690,파커스,2019-05-15,2026-02-20
065710,서호전기,2002-07-16,2026-02-20
065770,C&S마이크로,2004-12-08,2010-04-07
065770,CS,2010-04-08,2026-02-20
065770,씨앤드에스,2004-06-04,2004-12-07
065810,UC아이콜스,2007-04-26,2008-04-16
065810,아이콜스,2003-02-12,2007-04-25
065910,PW제네틱스,2007-04-25,2009-04-17
065910,나래시스템,2003-01-10,2007-04-24
065940,바이오빌,2017-04-21,2020-07-30
065940,케이에스씨비,2011-06-02,2017-04-20
065940,풍경정화,2003-01-07,2011-06-01
065950,웰크론,2008-01-02,2026-02-20
065950,은성코퍼레션,2003-07-29,2007-12-28
066030,미래프리미어2-MF,2002-03-18,2002-05-20
066060,휴먼텍코리아,2002-08-16,2013-04-11
066110,백산OPC,2002-07-16,2016-03-16
066110,한프,2016-03-17,2022-04-05
066130,하츠,2003-02-11,2026-02-20
066200,엠피오,2004-10-11,2008-09-18
066200,예스컴,2003-06-11,2004-10-08
066200,이노블루,2008-09-19,2009-04-10
066270,SK컴즈,2007-11-23,2017-02-24
066270,엠파스,2005-03-30,2007-11-22
066270,지식발전소,2003-11-07,2005-03-29
066300,샤인시스템,2002-09-25,2010-06-28
066310,큐에스아이,2006-11-24,2026-02-20
066330,시큐리티KOR,2002-05-17,2008-04-11
066340,브로딘미디어,2006-01-23,2007-07-25
066340,케이에스알,2007-07-26,2011-09-08
066340,헤드라인정보,2003-02-07,2006-01-20
066350,티에스엠텍,2003-01-21,2015-05-19
066360,체리부로,2017-12-04,2026-02-20
066410,버킷스튜디오,2018-12-12,2026-02-20
066410,비트윈,2003-12-19,2007-04-03
066410,아컴스튜디오,2018-07-27,2018-12-11
066410,에스엠픽쳐스,2007-04-04,2008-08-07
066410,캔들미디어,2011-04-14,2017-03-23
066410,투윈글로벌,2017-03-24,2018-07-26
066410,프리지엠,2008-08-08,2011-04-13
066430,디유하이텍,2006-05-26,2007-09-13
066430,선우엔터테인,2002-12-24,2006-05-25
066430,스템싸이언스,2009-10-20,2013-10-15
066430,신후,2015-04-17,2016-08-05
066430,아이로보틱스,2025-06-30,2026-02-20
066430,와이오엠,2016-08-08,2025-06-27
066430,이그린어지,2008-10-02,2009-10-19
066430,이티맥스,2007-09-14,2008-10-01
066430,케이엠알앤씨,2013-10-16,2015-04-16
066480,예스셈교육,2004-01-07,2005-05-27
066480,휘튼,2005-12-29,2006-04-24
066480,휘튼교육,2005-05-30,2005-12-28
066480,휴먼정보기술,2002-11-05,2004-01-06
066570,LG전자,2002-04-22,2026-02-20
066575,LG전자(1우),2002-04-22,2006-12-19
066575,LG전자(1우B),2006-12-20,2008-08-01
066575,LG전자우,2008-08-04,2026-02-20
066590,우수AMS,2007-04-24,2026-02-20
066590,우수기계,2003-02-12,2007-04-23
066620,국보디자인,2002-09-05,2026-02-20
066670,디스플레이텍,2002-12-30,2024-04-22
066670,디티씨,2024-04-23,2026-02-20
066690,보광사이버다임,2010-08-24,2011-04-25
066690,보광티에스,2011-04-26,2012-04-30
066690,사이버다임,2008-10-06,2010-08-23
066700,에쎌텍,2004-05-27,2009-09-07
066700,테라젠,2009-09-08,2010-07-19
066700,테라젠이텍스,2010-07-20,2026-02-20
066790,씨씨에스,2003-05-30,2026-02-20
066830,제노텍,2016-07-18,2026-02-20
066850,미광콘택트,2003-08-06,2008-07-07
066850,아이드림,2009-06-02,2009-10-06
066850,아이오셀,2008-07-08,2009-06-01
066900,디에이피,2004-05-14,2026-02-20
066910,손오공,2005-01-07,2026-02-20
066930,에스디,2003-01-24,2010-06-28
066970,엘앤에프,2003-01-02,2026-02-20
066980,브레인콘텐츠,2017-01-16,2021-02-23
066980,이엔코퍼레이션,2021-02-24,2023-10-23
066980,하이쎌,2003-01-17,2017-01-13
066980,한성크린텍,2023-10-24,2026-02-20
067000,JCE,2008-05-30,2013-06-26
067000,조이시티,2013-06-27,2026-02-20
067010,이씨에스,2007-12-18,2026-02-20
067080,대화제약,2003-02-14,2026-02-20
067130,BH라이프,2005-01-11,2006-03-09
067130,JS픽쳐스,2006-03-10,2008-08-01
067130,룸앤데코,2002-06-17,2005-01-10
067130,클루넷,2008-08-04,2012-06-07
067160,SOOP,2024-04-23,2026-02-20
067160,나우콤,2008-01-17,2013-04-15
067160,아프리카TV,2013-04-16,2024-04-22
067160,윈스테크넷,2003-12-19,2008-01-16
067170,오텍,2003-11-14,2026-02-20
067250,STX조선,2003-10-27,2009-04-20
067250,STX조선해양,2009-04-21,2014-04-14
067280,멀티캠퍼스,2016-03-28,2026-02-20
067280,크레듀,2006-11-16,2016-03-25
067290,JW신약,2016-04-01,2026-02-20
067290,JW중외신약,2011-04-21,2016-03-31
067290,쓰리쎄븐,2003-02-11,2008-07-14
067290,중외신약,2009-05-21,2011-04-20
067290,크레아젠홀딩스,2008-07-15,2009-05-20
067310,하나마이크론,2005-10-11,2026-02-20
067370,선바이오,2016-01-22,2026-02-20
067390,아스트,2014-12-24,2026-02-20
067410,마이차익3호-MF,2002-05-06,2003-05-07
067570,엔브이에이치코리아,2013-12-03,2026-02-20
067630,HLB생명과학,2022-01-14,2026-02-20
067630,에너지솔루션,2008-11-25,2015-12-28
067630,에이치엘비생명과학,2016-01-19,2022-01-13
067630,에이치엘비엘에스,2015-12-29,2016-01-18
067700,미래오리엔탈-MF,2002-05-20,2004-01-02
067730,로지시스,2015-07-29,2026-02-20
067770,세진티에스,2004-01-09,2026-02-20
067830,세이브존I&C,2004-04-19,2026-02-20
067830,유레스,2002-07-25,2004-04-16
067850,바이나믹,2010-04-27,2010-05-18
067850,실리샌드,2005-10-05,2006-08-25
067850,아리진,2009-09-02,2010-04-26
067850,옐로우앤실리샌,2006-08-28,2007-03-14
067850,옐로우엔터,2007-03-15,2009-09-01
067900,와이엔텍,2005-12-23,2026-02-20
067910,코크렙1,2002-05-30,2007-05-09
067920,이글루,2022-04-15,2026-02-20
067920,이글루시큐리티,2010-08-04,2022-04-14
067950,태화일렉트론,2004-01-26,2008-04-18
067950,티이씨,2008-04-21,2010-02-19
067990,다르앤코,2008-04-22,2009-01-29
067990,도이치모터스,2009-01-30,2026-02-20
067990,화인에이티씨,2004-12-03,2008-04-21
068050,팬,2006-07-07,2006-07-21
068050,팬엔터테인먼트,2006-07-24,2026-02-20
068060,KCW,2005-09-12,2015-09-17
068060,케이씨더블류,2003-01-28,2005-09-09
068100,케이웨더,2024-02-22,2026-02-20
068150,MCS로직,2003-07-21,2008-05-22
068150,엔티피아,2008-05-23,2016-04-25
068150,케이엔씨글로벌,2016-04-26,2017-03-06
068240,다원시스,2010-09-14,2026-02-20
068270,셀트리온,2008-08-29,2026-02-20
068270,오알켐,2005-07-19,2008-08-28
068290,삼성출판사,2002-08-05,2026-02-20
068330,일신랩,2007-12-26,2009-07-13
068330,일신바이오,2009-07-14,2026-02-20
068400,AJ렌터카,2012-07-27,2020-01-09
068400,SK렌터카,2020-01-10,2024-01-30
068420,엔터기술,2003-07-01,2013-04-05
068630,성일텔레콤,2005-10-27,2007-08-30
068630,에피밸리,2007-08-31,2012-04-23
068760,셀트리온제약,2009-07-16,2026-02-20
068760,엠비즈네트웍스,2006-02-03,2007-08-06
068760,코디너스,2007-08-07,2009-07-15
068770,선우중공업,2007-10-31,2010-06-16
068770,진화글로텍,2005-05-20,2007-10-30
068790,DMS,2006-04-14,2026-02-20
068790,디엠에스,2004-10-01,2006-04-13
068870,LG생명과학,2002-08-16,2017-01-16
068875,LG생명과학(1우),2002-08-16,2006-12-19
068875,LG생명과학(1우B),2006-12-20,2008-08-01
068875,LG생명과학우,2008-08-04,2017-01-16
068930,디지털대성,2003-10-17,2026-02-20
068940,셀피글로벌,2022-09-08,2026-02-20
068940,아이씨케이,2011-04-19,2022-09-07
068940,아이씨코리아,2010-10-19,2011-04-18
069080,웹젠,2003-05-23,2026-02-20
069110,3H,2007-11-29,2012-12-11
069110,코스온,2012-12-12,2023-10-19
069110,피카소정보,2003-10-14,2007-11-28
069140,누리플랜,2010-10-26,2026-02-20
069260,TKG휴켐스,2022-04-11,2026-02-20
069260,휴켐스,2002-10-07,2022-04-08
069330,유아이디,2003-08-18,2026-02-20
069410,엔텔스,2007-06-20,2026-02-20
069460,대호에이엘,2002-11-11,2026-02-20
069470,남선홈웨어,2002-11-11,2006-04-03
069470,제로원인터랙티브,2006-04-04,2010-04-30
069510,에스텍,2003-11-14,2026-02-20
069540,라이트론,2017-04-13,2024-04-15
069540,빛과전자,2004-02-13,2026-02-20
069620,대웅제약,2002-11-01,2026-02-20
069640,엠케이트렌드,2011-06-21,2017-09-04
069640,한세엠케이,2017-09-05,2026-02-20
069730,DSR제강,2003-01-28,2026-02-20
