name,code,current_or_latest_name,first_date,last_date,markets,profile_path
한주통산(1신),000451,한주통산(1신),1995-09-07,1995-12-27,KOSPI,atlas/symbol_profiles/000/000451.json
국제화재,000470,그린손해보험,1995-05-02,2002-04-15,KOSPI,atlas/symbol_profiles/000/000470.json
그린손해보험,000470,그린손해보험,2008-07-04,2012-07-13,KOSPI,atlas/symbol_profiles/000/000470.json
그린화재보험,000470,그린손해보험,2002-04-16,2008-07-03,KOSPI,atlas/symbol_profiles/000/000470.json
국제화재(1우 ),000475,국제화재(1우),2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/000/000475.json
국제화재(1우),000475,국제화재(1우),1995-05-02,2002-02-07,KOSPI,atlas/symbol_profiles/000/000475.json
CR홀딩스,000480,CR홀딩스,2023-07-31,2026-02-20,KOSPI,atlas/symbol_profiles/000/000480.json
시알홀딩스,000480,CR홀딩스,2023-07-28,2023-07-28,KOSPI,atlas/symbol_profiles/000/000480.json
조선내화,000480,CR홀딩스,1995-05-02,2023-07-27,KOSPI,atlas/symbol_profiles/000/000480.json
조선내화(1신),000481,조선내화(1신),1996-08-07,1996-12-27,KOSPI,atlas/symbol_profiles/000/000481.json
대동,000490,대동,2021-04-23,2026-02-20,KOSPI,atlas/symbol_profiles/000/000490.json
대동공업,000490,대동,1995-05-02,2021-04-22,KOSPI,atlas/symbol_profiles/000/000490.json
롯데지주우,000499,롯데지주우,2017-10-30,2026-02-20,KOSPI,atlas/symbol_profiles/000/000499.json
가온전선,000500,가온전선,2004-09-09,2026-02-20,KOSPI,atlas/symbol_profiles/000/000500.json
국제전선,000500,가온전선,1995-05-02,1996-04-15,KOSPI,atlas/symbol_profiles/000/000500.json
희성전선,000500,가온전선,1996-04-16,2004-09-08,KOSPI,atlas/symbol_profiles/000/000500.json
희성전선(1신),000501,희성전선(1신),1996-11-30,1996-12-27,KOSPI,atlas/symbol_profiles/000/000501.json
태    화,000510,태    화,1996-11-25,1999-05-24,KOSPI,atlas/symbol_profiles/000/000510.json
태화,000510,태    화,1995-05-02,1996-11-22,KOSPI,atlas/symbol_profiles/000/000510.json
삼일제약,000520,삼일제약,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/000/000520.json
대한제지,000530,대한제지,1996-07-01,1997-07-09,KOSDAQ,atlas/symbol_profiles/000/000530.json
쌍용화재,000540,흥국화재,1995-05-02,2006-06-26,KOSPI,atlas/symbol_profiles/000/000540.json
흥국쌍용화재,000540,흥국화재,2006-06-27,2009-03-23,KOSPI,atlas/symbol_profiles/000/000540.json
흥국화재,000540,흥국화재,2009-03-24,2026-02-20,KOSPI,atlas/symbol_profiles/000/000540.json
쌍용화재(1우 ),000545,흥국화재우,2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/000/000545.json
쌍용화재(1우),000545,흥국화재우,1995-05-02,2006-06-26,KOSPI,atlas/symbol_profiles/000/000545.json
흥국쌍용화재(1우),000545,흥국화재우,2006-06-27,2006-12-19,KOSPI,atlas/symbol_profiles/000/000545.json
흥국쌍용화재(1우B),000545,흥국화재우,2006-12-20,2008-08-01,KOSPI,atlas/symbol_profiles/000/000545.json
흥국쌍용화재우,000545,흥국화재우,2008-08-04,2009-03-23,KOSPI,atlas/symbol_profiles/000/000545.json
흥국화재우,000545,흥국화재우,2009-03-24,2026-02-20,KOSPI,atlas/symbol_profiles/000/000545.json
쌍용화재(2우B),000547,흥국화재2우B,1999-08-09,2006-06-26,KOSPI,atlas/symbol_profiles/000/000547.json
흥국쌍용화재(2우B),000547,흥국화재2우B,2006-06-27,2008-08-01,KOSPI,atlas/symbol_profiles/000/000547.json
흥국쌍용화재2우B,000547,흥국화재2우B,2008-08-04,2009-03-23,KOSPI,atlas/symbol_profiles/000/000547.json
흥국화재2우B,000547,흥국화재2우B,2009-03-24,2023-07-14,KOSPI,atlas/symbol_profiles/000/000547.json
삼덕제지,000550,삼덕제지,1996-07-01,1997-07-09,KOSDAQ,atlas/symbol_profiles/000/000550.json
금호건설,000570,금호건설,1995-05-02,1999-03-19,KOSPI,atlas/symbol_profiles/000/000570.json
금호건설(1우),000575,금호건설(1우),1995-05-02,1999-03-19,KOSPI,atlas/symbol_profiles/000/000575.json
CS홀딩스,000590,CS홀딩스,2010-01-27,2026-02-20,KOSPI,atlas/symbol_profiles/000/000590.json
조선선재,000590,CS홀딩스,1995-05-02,2010-01-26,KOSPI,atlas/symbol_profiles/000/000590.json
삼화실업,000600,삼화실업,1996-07-01,1996-12-27,KOSDAQ,atlas/symbol_profiles/000/000600.json
제일화재,000610,제일화재,1995-05-02,2010-01-19,KOSPI,atlas/symbol_profiles/000/000610.json
동아쏘시오홀딩스,000640,동아쏘시오홀딩스,2013-04-08,2026-02-20,KOSPI,atlas/symbol_profiles/000/000640.json
동아제약,000640,동아쏘시오홀딩스,1995-05-02,2013-04-05,KOSPI,atlas/symbol_profiles/000/000640.json
천일고속,000650,천일고속,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/000/000650.json
SK하이닉스,000660,SK하이닉스,2012-04-17,2026-02-20,KOSPI,atlas/symbol_profiles/000/000660.json
하이닉스,000660,SK하이닉스,2001-04-20,2012-04-16,KOSPI,atlas/symbol_profiles/000/000660.json
현대전자,000660,SK하이닉스,1996-12-26,2001-04-19,KOSPI,atlas/symbol_profiles/000/000660.json
현대전자(1신),000661,현대전자(1신),1996-12-26,1996-12-27,KOSPI,atlas/symbol_profiles/000/000661.json
영    풍,000670,영풍,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/000/000670.json
영풍,000670,영풍,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/000/000670.json
LS네트웍스,000680,LS네트웍스,2008-02-21,2026-02-20,KOSPI,atlas/symbol_profiles/000/000680.json
국제상사,000680,LS네트웍스,1995-05-02,2008-02-20,KOSPI,atlas/symbol_profiles/000/000680.json
미래에셋대우2우B,000680,LS네트웍스,2018-03-14,2021-04-05,KOSPI,atlas/symbol_profiles/000/000680.json
미래에셋증권2우B,000680,LS네트웍스,2021-04-06,2026-02-20,KOSPI,atlas/symbol_profiles/000/000680.json
국제상사(1신),000681,국제상사(1신),1995-10-21,1995-12-27,KOSPI,atlas/symbol_profiles/000/000681.json
국제상사(2신),000682,국제상사(2신),1995-12-21,1995-12-27,KOSPI,atlas/symbol_profiles/000/000682.json
LS네트웍스(1우B),000685,LS네트웍스우,2008-02-21,2008-08-01,KOSPI,atlas/symbol_profiles/000/000685.json
LS네트웍스우,000685,LS네트웍스우,2008-08-04,2014-07-14,KOSPI,atlas/symbol_profiles/000/000685.json
국제상사(1우 ),000685,LS네트웍스우,2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/000/000685.json
국제상사(1우),000685,LS네트웍스우,1995-05-02,2006-12-19,KOSPI,atlas/symbol_profiles/000/000685.json
국제상사(1우B),000685,LS네트웍스우,2006-12-20,2008-02-20,KOSPI,atlas/symbol_profiles/000/000685.json
LS네트웍스전환상환2우B,000687,LS네트웍스전환상환2우B,2010-12-01,2015-11-25,KOSPI,atlas/symbol_profiles/000/000687.json
유수홀딩스,000700,유수홀딩스,2014-12-24,2026-02-20,KOSPI,atlas/symbol_profiles/000/000700.json
한진해운,000700,유수홀딩스,1995-05-02,2009-12-28,KOSPI,atlas/symbol_profiles/000/000700.json
한진해운홀딩스,000700,유수홀딩스,2009-12-29,2014-12-23,KOSPI,atlas/symbol_profiles/000/000700.json
현대건설,000720,현대건설,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/000/000720.json
현대건설(1신),000721,현대건설(1신),1995-10-14,1996-12-27,KOSPI,atlas/symbol_profiles/000/000721.json
현대건설(1우 ),000725,현대건설우,2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/000/000725.json
현대건설(1우),000725,현대건설우,1995-05-02,2006-12-19,KOSPI,atlas/symbol_profiles/000/000725.json
현대건설(1우B),000725,현대건설우,2006-12-20,2008-08-01,KOSPI,atlas/symbol_profiles/000/000725.json
현대건설우,000725,현대건설우,2008-08-04,2026-02-20,KOSPI,atlas/symbol_profiles/000/000725.json
현대건설(1우1신),000726,현대건설(1우1신),1996-06-22,1996-12-27,KOSPI,atlas/symbol_profiles/000/000726.json
현대건설(우선1신),000726,현대건설(1우1신),1996-03-30,1996-06-21,KOSPI,atlas/symbol_profiles/000/000726.json
서울교통,000730,서울교통,1995-05-02,1995-05-24,KOSPI,atlas/symbol_profiles/000/000730.json
하나은행(4우B),000736,하나은행(4우B),2000-05-29,2000-12-13,KOSPI,atlas/symbol_profiles/000/000736.json
하나은행(5우B),000736,하나은행(4우B),2000-05-29,2000-12-13,KOSPI,atlas/symbol_profiles/000/000736.json
하나은행(6우B),000736,하나은행(4우B),2000-05-29,2000-07-31,KOSPI,atlas/symbol_profiles/000/000736.json
하나은행(7우B),000736,하나은행(4우B),2000-05-29,2000-12-13,KOSPI,atlas/symbol_profiles/000/000736.json
하나은행(8우B),000736,하나은행(4우B),2000-05-29,2000-12-13,KOSPI,atlas/symbol_profiles/000/000736.json
이화산업,000760,이화산업,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/000/000760.json
코리아써키트2우B,000781,코리아써키트2우B,2013-06-17,2026-02-20,KOSPI,atlas/symbol_profiles/000/000781.json
C&상선,000790,C&상선,2006-08-18,2009-05-12,KOSPI,atlas/symbol_profiles/000/000790.json
세양선박,000790,C&상선,1995-05-02,2006-08-17,KOSPI,atlas/symbol_profiles/000/000790.json
세양선박(1신),000791,세양선박(1신),1996-09-06,1996-12-27,KOSPI,atlas/symbol_profiles/000/000791.json
세양선박(1전1신),000794,세양선박(1전1신),1996-12-21,1996-12-27,KOSPI,atlas/symbol_profiles/000/000794.json
세양선박(전환1신),000794,세양선박(1전1신),1995-12-21,1995-12-27,KOSPI,atlas/symbol_profiles/000/000794.json
경남기업,000800,경남기업,1995-05-02,2015-04-14,KOSPI,atlas/symbol_profiles/000/000800.json
경남기업(1신),000801,경남기업(1신),1995-05-02,1996-12-27,KOSPI,atlas/symbol_profiles/000/000801.json
경남기업(1우B),000805,경남기업(1우B),2000-02-23,2006-04-27,KOSPI,atlas/symbol_profiles/000/000805.json
대덕1우,000806,대덕1우,2020-05-21,2026-02-20,KOSPI,atlas/symbol_profiles/000/000806.json
대덕전자1우,000806,대덕1우,2018-12-19,2020-05-20,KOSPI,atlas/symbol_profiles/000/000806.json
삼성화재,000810,삼성화재,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/000/000810.json
삼성화재(1우 ),000815,삼성화재우,2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/000/000815.json
삼성화재(1우),000815,삼성화재우,1995-05-02,2006-12-19,KOSPI,atlas/symbol_profiles/000/000815.json
삼성화재(1우B),000815,삼성화재우,2006-12-20,2008-08-01,KOSPI,atlas/symbol_profiles/000/000815.json
삼성화재우,000815,삼성화재우,2008-08-04,2026-02-20,KOSPI,atlas/symbol_profiles/000/000815.json
삼성물산,000830,삼성물산,1995-05-02,2015-09-14,KOSPI,atlas/symbol_profiles/000/000830.json
삼성물산(1신),000831,삼성물산(1신),1995-05-02,1996-12-27,KOSPI,atlas/symbol_profiles/000/000831.json
삼성물산(1우 ),000835,삼성물산우,2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/000/000835.json
삼성물산(1우),000835,삼성물산우,1995-05-02,2006-12-19,KOSPI,atlas/symbol_profiles/000/000835.json
삼성물산(1우B),000835,삼성물산우,2006-12-20,2008-08-01,KOSPI,atlas/symbol_profiles/000/000835.json
삼성물산우,000835,삼성물산우,2008-08-04,2015-09-14,KOSPI,atlas/symbol_profiles/000/000835.json
한국벨트,000840,한국벨트,1995-05-02,2000-06-29,KOSPI,atlas/symbol_profiles/000/000840.json
화천기공,000850,화천기공,1999-11-18,2026-02-20,KOSPI,atlas/symbol_profiles/000/000850.json
강남제비스코,000860,강남제비스코,2016-01-13,2026-02-20,KOSPI,atlas/symbol_profiles/000/000860.json
건설화학,000860,강남제비스코,1995-05-02,2016-01-12,KOSPI,atlas/symbol_profiles/000/000860.json
전진산업,000870,전진산업,1996-07-01,1999-01-14,KOSDAQ,atlas/symbol_profiles/000/000870.json
한    화,000880,한화,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/000/000880.json
한화,000880,한화,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/000/000880.json
한    화(1신),000881,한    화(1신),1996-11-25,1996-12-27,KOSPI,atlas/symbol_profiles/000/000881.json
한화(1신),000881,한    화(1신),1995-07-12,1996-11-22,KOSPI,atlas/symbol_profiles/000/000881.json
한    화(1우),000885,한화우,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/000/000885.json
한화(1우 ),000885,한화우,2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/000/000885.json
한화(1우),000885,한화우,1995-05-02,2006-12-19,KOSPI,atlas/symbol_profiles/000/000885.json
한화(1우B),000885,한화우,2006-12-20,2008-08-01,KOSPI,atlas/symbol_profiles/000/000885.json
한화우,000885,한화우,2008-08-04,2025-07-14,KOSPI,atlas/symbol_profiles/000/000885.json
한    화(2우B),000887,한화(2우B),1999-02-01,2000-04-18,KOSPI,atlas/symbol_profiles/000/000887.json
한화(2우B),000887,한화(2우B),2000-04-19,2004-03-22,KOSPI,atlas/symbol_profiles/000/000887.json
보해양조,000890,보해양조,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/000/000890.json
보해양조(1우 ),000895,보해양조우,2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/000/000895.json
보해양조(1우),000895,보해양조우,1995-05-02,2006-12-19,KOSPI,atlas/symbol_profiles/000/000895.json
보해양조(1우B),000895,보해양조우,2006-12-20,2008-08-01,KOSPI,atlas/symbol_profiles/000/000895.json
보해양조우,000895,보해양조우,2008-08-04,2015-07-14,KOSPI,atlas/symbol_profiles/000/000895.json
강원산업,000900,강원산업,1995-05-02,2000-04-11,KOSPI,atlas/symbol_profiles/000/000900.json
강원산업(1신),000901,강원산업(1신),1996-02-22,1996-06-27,KOSPI,atlas/symbol_profiles/000/000901.json
강원산업(1우),000905,강원산업(1우),1995-05-02,2000-04-11,KOSPI,atlas/symbol_profiles/000/000905.json
유 니 온,000910,유니온,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/000/000910.json
유니온,000910,유니온,1996-07-03,2026-02-20,KOSPI,atlas/symbol_profiles/000/000910.json
유 니 온(1신),000911,유 니 온(1신),1996-12-02,1996-12-27,KOSPI,atlas/symbol_profiles/000/000911.json
유 니 온(2신),000912,유 니 온(2신),1996-12-02,1996-12-27,KOSPI,atlas/symbol_profiles/000/000912.json
한화기계,000930,한화기계,1995-05-02,1998-12-28,KOSPI,atlas/symbol_profiles/000/000930.json
한화기계(1신),000931,한화기계(1신),1995-12-22,1996-12-27,KOSPI,atlas/symbol_profiles/000/000931.json
전    방,000950,전방,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/000/000950.json
전방,000950,전방,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/000/000950.json
한국주철관,000970,한국주철관,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/000/000970.json
극동건설,000980,극동건설,1995-05-02,2003-10-14,KOSPI,atlas/symbol_profiles/000/000980.json
극동건설(1신),000981,극동건설(1신),1995-07-11,1995-12-27,KOSPI,atlas/symbol_profiles/000/000981.json
극동건설(1우 ),000985,극동건설(1우),2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/000/000985.json
극동건설(1우),000985,극동건설(1우),1995-05-02,2003-10-14,KOSPI,atlas/symbol_profiles/000/000985.json
DB하이텍,000990,DB하이텍,2017-11-20,2026-02-20,KOSPI,atlas/symbol_profiles/000/000990.json
동부하이텍,000990,DB하이텍,2007-05-21,2017-11-17,KOSPI,atlas/symbol_profiles/000/000990.json
동부한농,000990,DB하이텍,1997-04-01,2007-05-18,KOSPI,atlas/symbol_profiles/000/000990.json
한    농,000990,DB하이텍,1996-11-25,1997-03-31,KOSPI,atlas/symbol_profiles/000/000990.json
한농,000990,DB하이텍,1995-05-02,1996-11-22,KOSPI,atlas/symbol_profiles/000/000990.json
DB하이텍1우,000995,DB하이텍1우,2017-11-20,2023-07-14,KOSPI,atlas/symbol_profiles/000/000995.json
동부하이텍(1우),000995,DB하이텍1우,2007-05-21,2007-09-10,KOSPI,atlas/symbol_profiles/000/000995.json
동부하이텍(1우B),000995,DB하이텍1우,2007-09-11,2008-08-01,KOSPI,atlas/symbol_profiles/000/000995.json
동부하이텍1우,000995,DB하이텍1우,2008-08-04,2017-11-17,KOSPI,atlas/symbol_profiles/000/000995.json
동부하이텍(2우B),000997,동부하이텍2우B,2007-05-21,2008-08-01,KOSPI,atlas/symbol_profiles/000/000997.json
동부하이텍2우B,000997,동부하이텍2우B,2008-08-04,2015-07-14,KOSPI,atlas/symbol_profiles/000/000997.json
신라섬유,001000,신라섬유,1996-07-01,2026-02-20,KOSDAQ,atlas/symbol_profiles/001/001000.json
세    풍,001020,페이퍼코리아,1996-11-25,2000-04-18,KOSPI,atlas/symbol_profiles/001/001020.json
세풍,001020,페이퍼코리아,1995-05-02,2003-04-28,KOSPI,atlas/symbol_profiles/001/001020.json
페이퍼코리아,001020,페이퍼코리아,2003-04-29,2026-02-20,KOSPI,atlas/symbol_profiles/001/001020.json
리젠트화재,001030,리젠트화재,2000-08-08,2002-08-09,KOSPI,atlas/symbol_profiles/001/001030.json
해동화재,001030,리젠트화재,1995-05-02,2000-08-07,KOSPI,atlas/symbol_profiles/001/001030.json
리젠트화재(1우B),001035,리젠트화재(1우B),2000-08-08,2002-08-09,KOSPI,atlas/symbol_profiles/001/001035.json
해동화재(1우B),001035,리젠트화재(1우B),1999-05-27,2000-08-07,KOSPI,atlas/symbol_profiles/001/001035.json
CJ,001040,CJ,2002-11-04,2026-02-20,KOSPI,atlas/symbol_profiles/001/001040.json
제일제당,001040,CJ,1995-05-02,2002-11-01,KOSPI,atlas/symbol_profiles/001/001040.json
CJ(1우),001045,CJ우,2002-11-04,2006-12-19,KOSPI,atlas/symbol_profiles/001/001045.json
CJ(1우B),001045,CJ우,2006-12-20,2008-08-01,KOSPI,atlas/symbol_profiles/001/001045.json
CJ우,001045,CJ우,2008-08-04,2026-02-20,KOSPI,atlas/symbol_profiles/001/001045.json
제일제당(1우 ),001045,CJ우,2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/001/001045.json
제일제당(1우),001045,CJ우,1995-05-02,2002-11-01,KOSPI,atlas/symbol_profiles/001/001045.json
CJ(2우B),001047,CJ2우B,2002-11-04,2008-08-01,KOSPI,atlas/symbol_profiles/001/001047.json
CJ2우B,001047,CJ2우B,2008-08-04,2009-03-19,KOSPI,atlas/symbol_profiles/001/001047.json
제일제당(2우B),001047,CJ2우B,1999-01-29,2002-11-01,KOSPI,atlas/symbol_profiles/001/001047.json
CJ(3우B),001049,CJ3우B,2002-11-04,2008-08-01,KOSPI,atlas/symbol_profiles/001/001049.json
CJ3우B,001049,CJ3우B,2008-08-04,2010-01-12,KOSPI,atlas/symbol_profiles/001/001049.json
제일제당(3우B),001049,CJ3우B,2000-01-28,2002-11-01,KOSPI,atlas/symbol_profiles/001/001049.json
JW중외제약,001060,JW중외제약,2011-04-21,2026-02-20,KOSPI,atlas/symbol_profiles/001/001060.json
중외제약,001060,JW중외제약,1995-05-02,2011-04-20,KOSPI,atlas/symbol_profiles/001/001060.json
중외제약(1신),001061,중외제약(1신),1995-06-08,1995-12-27,KOSPI,atlas/symbol_profiles/001/001061.json
JW중외제약우,001065,JW중외제약우,2011-04-21,2026-02-20,KOSPI,atlas/symbol_profiles/001/001065.json
중외제약(1우 ),001065,JW중외제약우,2001-06-28,2001-07-04,KOSPI,atlas/symbol_profiles/001/001065.json
중외제약(1우),001065,JW중외제약우,1995-05-02,2006-12-19,KOSPI,atlas/symbol_profiles/001/001065.json
중외제약(1우B),001065,JW중외제약우,2006-12-20,2008-08-01,KOSPI,atlas/symbol_profiles/001/001065.json
중외제약우,001065,JW중외제약우,2008-08-04,2011-04-20,KOSPI,atlas/symbol_profiles/001/001065.json
JW중외제약2우B,001067,JW중외제약2우B,2011-04-21,2026-02-20,KOSPI,atlas/symbol_profiles/001/001067.json
중외제약(2우B),001067,JW중외제약2우B,1998-04-13,2008-08-01,KOSPI,atlas/symbol_profiles/001/001067.json
중외제약2우B,001067,JW중외제약2우B,2008-08-04,2011-04-20,KOSPI,atlas/symbol_profiles/001/001067.json
대한방직,001070,대한방직,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/001/001070.json
만호제강,001080,만호제강,1995-05-02,2026-02-20,KOSPI,atlas/symbol_profiles/001/001080.json
동서증권,001090,동서증권,1995-05-02,1998-10-16,KOSPI,atlas/symbol_profiles/001/001090.json
